Date,Open,High,Low,Close,Adj Close,Volume
2014-03-05,2074.500000,2116.919922,2074.500000,2104.199951,1923.984375,26216240
2014-03-06,2099.949951,2146.620117,2087.229980,2138.139893,1955.017700,23011635
2014-03-07,2142.379883,2172.070068,2133.889893,2138.139893,1955.017700,20454197
2014-03-10,2121.169922,2180.560059,2116.919922,2155.100098,1970.525269,14460914
2014-03-11,2155.100098,2307.830078,2155.100098,2286.620117,2090.781006,37060040
2014-03-12,2269.649902,2324.800049,2265.409912,2290.860107,2094.658203,17651729
2014-03-13,2324.800049,2401.159912,2316.310059,2388.429932,2183.871338,30315165
2014-03-14,2358.739990,2587.820068,2341.770020,2587.820068,2366.184570,47264333
2014-03-17,2604.790039,2638.729980,2435.100098,2562.370117,2342.914551,60037495
2014-03-18,2583.580078,2613.280029,2502.979980,2511.459961,2296.364258,38320314
2014-03-19,2460.550049,2545.399902,2460.550049,2511.459961,2296.364258,20274108
2014-03-20,2486.010010,2486.010010,2392.679932,2401.159912,2195.511230,66193425
2014-03-21,2452.070068,2469.040039,2333.280029,2426.610107,2218.781738,43979347
2014-03-24,2452.070068,2498.729980,2396.919922,2494.489990,2280.847900,25347261
2014-03-25,2494.489990,2524.189941,2473.280029,2502.979980,2288.610596,28424813
2014-03-26,2524.189941,2587.820068,2519.949951,2566.610107,2346.791260,39817250
2014-03-27,2562.370117,2587.820068,2549.639893,2553.879883,2335.151367,19096454
2014-03-28,2553.879883,2566.610107,2511.459961,2541.159912,2323.520752,25002757
2014-04-01,2558.129883,2613.280029,2549.639893,2596.310059,2373.947510,36729208
2014-04-02,2613.280029,2685.399902,2613.280029,2668.429932,2439.890625,44023309
2014-04-03,2672.669922,2719.330078,2655.699951,2693.879883,2463.160889,27901752
2014-04-04,2693.879883,2723.580078,2685.399902,2693.879883,2463.160889,29620264
2014-04-07,2676.909912,2829.639893,2664.179932,2812.669922,2571.776855,50116773
2014-04-08,2791.449951,2821.149902,2770.239990,2791.449951,2615.241699,32722803
2014-04-09,2791.449951,2791.449951,2791.449951,2791.449951,2615.241699,0
2014-04-10,2651.459961,2651.459961,2405.399902,2418.129883,2265.487305,152255050
2014-04-11,2375.709961,2456.310059,2269.649902,2379.949951,2229.717285,109647354
2014-04-14,2401.159912,2566.610107,2392.679932,2524.189941,2364.852295,77688871
2014-04-15,2570.850098,2630.250000,2562.370117,2570.850098,2408.567139,55384866
2014-04-16,2604.790039,2613.280029,2553.879883,2592.060059,2428.437988,43133704
2014-04-17,2613.280029,2642.969971,2575.100098,2592.060059,2428.437988,25471485
2014-04-21,2604.790039,2613.280029,2570.850098,2575.100098,2412.548584,16513440
2014-04-22,2587.820068,2587.820068,2443.580078,2494.489990,2337.027344,79233423
2014-04-23,2502.979980,2515.699951,2426.610107,2456.310059,2301.257324,42619482
2014-04-24,2473.280029,2562.370117,2443.580078,2541.159912,2380.750732,67918066
2014-04-25,2549.639893,2621.760010,2549.639893,2600.550049,2436.392334,49177667
2014-04-28,2600.550049,2617.520020,2494.489990,2502.979980,2344.980957,43598778
2014-04-29,2519.949951,2536.909912,2494.489990,2524.189941,2364.852295,25084787
2014-04-30,2536.909912,2562.370117,2528.429932,2532.669922,2372.797119,23306049
2014-05-02,2545.399902,2579.340088,2536.909912,2562.370117,2400.622314,44355791
2014-05-05,2570.850098,2575.100098,2528.429932,2541.159912,2380.750732,19520866
2014-05-06,2545.399902,2562.370117,2528.429932,2528.429932,2368.824707,11597512
2014-05-07,2524.189941,2664.179932,2502.979980,2655.699951,2488.060547,64655356
2014-05-08,2672.669922,2749.030029,2668.429932,2736.300049,2563.572998,72885617
2014-05-09,2740.550049,2770.239990,2723.580078,2749.030029,2575.499512,30724609
2014-05-12,2761.760010,2774.489990,2732.060059,2744.790039,2571.527100,19353859
2014-05-13,2753.270020,2770.239990,2727.820068,2749.030029,2575.499512,14576534
2014-05-14,2766.000000,2821.149902,2766.000000,2774.489990,2599.352295,50245829
2014-05-16,2774.489990,2804.179932,2749.030029,2757.520020,2583.453613,28583570
2014-05-19,2664.179932,2833.879883,2634.489990,2664.179932,2496.005371,72142983
2014-05-20,2672.669922,2702.370117,2621.760010,2672.669922,2503.959717,46361999
2014-05-21,2719.330078,2727.820068,2638.729980,2719.330078,2547.674072,33391657
2014-05-22,2753.270020,2766.000000,2736.300049,2753.270020,2579.471924,31276429
2014-05-23,2766.000000,2774.489990,2727.820068,2766.000000,2591.398438,24299016
2014-05-26,2727.820068,2774.489990,2723.580078,2727.820068,2555.628174,7477962
2014-05-28,2706.610107,2749.030029,2685.399902,2706.610107,2535.757080,15218752
2014-05-30,2655.699951,2723.580078,2651.459961,2655.699951,2488.060547,17031552
2014-06-02,2600.550049,2672.669922,2549.639893,2600.550049,2436.392334,27839168
2014-06-03,2592.060059,2638.729980,2575.100098,2592.060059,2428.437988,15019097
2014-06-04,2553.879883,2613.280029,2536.909912,2553.879883,2392.667969,19340423
2014-06-05,2566.610107,2566.610107,2528.429932,2553.879883,2392.667969,13941742
2014-06-06,2524.189941,2583.580078,2519.949951,2524.189941,2364.852295,18037013
2014-06-09,2426.610107,2545.399902,2418.129883,2426.610107,2273.431885,21656956
2014-06-10,2452.070068,2469.040039,2426.610107,2452.070068,2297.284668,10660292
2014-06-11,2566.610107,2566.610107,2460.550049,2566.610107,2404.594727,29341172
2014-06-12,2566.610107,2583.580078,2528.429932,2566.610107,2404.594727,16127450
2014-06-13,2536.909912,2562.370117,2536.909912,2536.909912,2376.769287,5405753
2014-06-16,2502.979980,2553.879883,2473.280029,2502.979980,2344.980957,8879550
2014-06-17,2464.790039,2524.189941,2452.070068,2464.790039,2309.201660,10602659
2014-06-18,2388.429932,2460.550049,2384.189941,2388.429932,2237.662109,22032574
2014-06-19,2320.560059,2413.889893,2316.310059,2320.560059,2174.076416,21887961
2014-06-20,2324.800049,2346.010010,2295.100098,2324.800049,2178.048828,14981264
2014-06-23,2248.439941,2341.770020,2248.439941,2248.439941,2106.508789,12251869
2014-06-24,2375.709961,2379.949951,2222.979980,2375.709961,2225.744873,32463747
2014-06-25,2290.860107,2392.679932,2278.129883,2290.860107,2146.251221,26236512
2014-06-26,2312.070068,2324.800049,2295.100098,2312.070068,2166.122314,14313707
2014-06-27,2320.560059,2337.530029,2303.590088,2320.560059,2174.076416,9819009
2014-06-30,2362.979980,2375.709961,2320.560059,2362.979980,2213.818604,16491636
2014-07-01,2341.770020,2384.189941,2329.040039,2341.770020,2193.947510,12540154
2014-07-02,2341.770020,2371.459961,2333.280029,2341.770020,2193.947510,9733208
2014-07-03,2362.979980,2384.189941,2312.070068,2362.979980,2213.818604,27547937
2014-07-04,2469.040039,2469.040039,2358.739990,2469.040039,2313.183838,42064009
2014-07-07,2664.179932,2672.669922,2486.010010,2664.179932,2496.005371,62760526
2014-07-08,2664.179932,2719.330078,2617.520020,2664.179932,2496.005371,45117282
2014-07-09,2664.179932,2664.179932,2664.179932,2664.179932,2496.005371,0
2014-07-10,2685.399902,2736.300049,2647.219971,2685.399902,2515.885742,85660312
2014-07-11,2647.219971,2693.879883,2609.030029,2647.219971,2480.115967,28754467
2014-07-14,2655.699951,2685.399902,2587.820068,2655.699951,2488.060547,21947244
2014-07-15,2770.239990,2787.209961,2664.179932,2770.239990,2595.370605,57825387
2014-07-16,2757.520020,2808.419922,2740.550049,2757.520020,2583.453613,47669063
2014-07-17,2706.610107,2787.209961,2706.610107,2706.610107,2535.757080,32786093
2014-07-18,2757.520020,2774.489990,2668.429932,2757.520020,2583.453613,25505782
2014-07-21,2867.820068,2901.760010,2782.969971,2867.820068,2686.790771,70358469
2014-07-22,2804.179932,2897.510010,2702.370117,2804.179932,2627.168213,78940423
2014-07-23,2698.120117,2863.570068,2689.639893,2698.120117,2527.803223,80423688
2014-07-24,2609.030029,2723.580078,2604.790039,2609.030029,2444.336670,42445285
2014-07-25,2638.729980,2651.459961,2587.820068,2638.729980,2472.162109,23372639
2014-08-04,2596.310059,2621.760010,2566.610107,2596.310059,2432.419922,16038466
2014-08-05,2664.179932,2685.399902,2596.310059,2664.179932,2496.005371,23930823
2014-08-06,2621.760010,2659.939941,2613.280029,2621.760010,2456.263428,17350480
2014-08-07,2613.280029,2642.969971,2609.030029,2613.280029,2448.318359,15135896
2014-08-08,2596.310059,2626.000000,2592.060059,2596.310059,2432.419922,9429837
2014-08-11,2655.699951,2659.939941,2621.760010,2655.699951,2488.060547,16137232
2014-08-12,2710.850098,2740.550049,2668.429932,2710.850098,2539.729736,45995809
2014-08-13,2702.370117,2732.060059,2689.639893,2702.370117,2531.784912,21511870
2014-08-14,2668.429932,2719.330078,2664.179932,2668.429932,2499.987305,16328165
2014-08-15,2676.909912,2689.639893,2668.429932,2676.909912,2507.931885,12623010
2014-08-18,2685.399902,2710.850098,2676.909912,2685.399902,2515.885742,17459736
2014-08-19,2685.399902,2715.090088,2685.399902,2685.399902,2515.885742,18240674
2014-08-20,2668.429932,2693.879883,2638.729980,2668.429932,2499.987305,20360852
2014-08-21,2685.399902,2702.370117,2651.459961,2685.399902,2515.885742,19011595
2014-08-22,2672.669922,2715.090088,2672.669922,2672.669922,2503.959717,20355431
2014-08-25,2647.219971,2676.909912,2647.219971,2647.219971,2480.115967,8481420
2014-08-26,2566.610107,2668.429932,2566.610107,2566.610107,2404.594727,20451722
2014-08-27,2583.580078,2626.000000,2566.610107,2583.580078,2420.493408,14425674
2014-08-28,2587.820068,2617.520020,2583.580078,2587.820068,2424.465820,7086079
2014-08-29,2604.790039,2621.760010,2579.340088,2604.790039,2440.364502,5084703
2014-09-01,2592.060059,2621.760010,2583.580078,2592.060059,2428.437988,5654908
2014-09-02,2592.060059,2613.280029,2579.340088,2592.060059,2428.437988,8327495
2014-09-03,2647.219971,2655.699951,2592.060059,2647.219971,2480.115967,15381752
2014-09-04,2626.000000,2681.149902,2626.000000,2626.000000,2460.235840,18555360
2014-09-05,2604.790039,2651.459961,2604.790039,2604.790039,2440.364502,9128823
2014-09-08,2600.550049,2626.000000,2592.060059,2600.550049,2436.392334,7216549
2014-09-09,2541.159912,2621.760010,2541.159912,2541.159912,2380.750732,17519962
2014-09-10,2502.979980,2536.909912,2486.010010,2502.979980,2344.980957,9170192
2014-09-11,2502.979980,2536.909912,2502.979980,2502.979980,2344.980957,4373302
2014-09-12,2498.729980,2511.459961,2452.070068,2498.729980,2340.999512,6925672
2014-09-15,2473.280029,2502.979980,2460.550049,2473.280029,2317.156006,6112675
2014-09-16,2464.790039,2502.979980,2464.790039,2464.790039,2309.201660,2411056
2014-09-17,2549.639893,2553.879883,2481.760010,2549.639893,2388.695801,11416598
2014-09-18,2515.699951,2570.850098,2511.459961,2515.699951,2356.898193,12132124
2014-09-19,2511.459961,2541.159912,2507.219971,2511.459961,2352.926025,13066280
2014-09-22,2486.010010,2511.459961,2477.520020,2486.010010,2329.082275,4720045
2014-09-23,2469.040039,2486.010010,2469.040039,2469.040039,2313.183838,2721145
2014-09-24,2469.040039,2498.729980,2460.550049,2469.040039,2313.183838,6409564
2014-09-25,2473.280029,2490.250000,2464.790039,2473.280029,2317.156006,3552999
2014-09-26,2379.949951,2443.580078,2375.709961,2379.949951,2229.717285,13646503
2014-09-29,2346.010010,2401.159912,2324.800049,2346.010010,2197.919922,7943979
2014-09-30,2346.010010,2367.219971,2329.040039,2346.010010,2197.919922,4325569
2014-10-01,2409.639893,2422.370117,2333.280029,2409.639893,2257.533203,11640531
2014-10-02,2286.620117,2358.739990,2286.620117,2286.620117,2142.278809,17812608
2014-10-03,2222.979980,2307.830078,2172.070068,2222.979980,2082.656006,11780902
2014-10-06,2193.290039,2265.409912,2155.100098,2193.290039,2054.840088,10116369
2014-10-07,2231.469971,2235.709961,2193.290039,2231.469971,2090.610107,9087926
2014-10-08,2163.590088,2218.739990,2146.620117,2163.590088,2027.014893,10929837
2014-10-09,2142.379883,2222.979980,2138.139893,2142.379883,2007.143555,17733053
2014-10-10,2049.050049,2099.949951,2040.560059,2049.050049,1919.705200,20418957
2014-10-13,1993.900024,2053.290039,1993.900024,1993.900024,1868.036499,18702213
2014-10-14,2040.560059,2057.530029,1968.439941,2040.560059,1911.751099,14858219
2014-10-15,2184.800049,2197.530029,2057.530029,2184.800049,2046.886108,45202731
2014-10-16,2295.100098,2320.560059,2159.350098,2295.100098,2150.223877,42650125
2014-10-17,2384.189941,2392.679932,2303.590088,2384.189941,2233.689697,52549162
2014-10-20,2379.949951,2477.520020,2375.709961,2379.949951,2229.717285,48852610
2014-10-21,2392.679932,2405.399902,2333.280029,2392.679932,2241.643799,23198678
2014-10-22,2409.639893,2426.610107,2396.919922,2409.639893,2257.533203,22209718
2014-10-23,2426.610107,2439.340088,2384.189941,2426.610107,2273.431885,20056303
2014-10-24,2384.189941,2435.100098,2384.189941,2384.189941,2233.689697,24356414
2014-10-27,2346.010010,2409.639893,2346.010010,2346.010010,2197.919922,15198715
2014-10-28,2273.889893,2341.770020,2273.889893,2273.889893,2130.352295,12860615
2014-10-29,2316.310059,2329.040039,2286.620117,2316.310059,2170.094482,14232973
2014-10-30,2329.040039,2341.770020,2299.340088,2329.040039,2182.020996,9709046
2014-10-31,2337.530029,2362.979980,2324.800049,2337.530029,2189.974854,13317085
2014-11-03,2307.830078,2333.280029,2303.590088,2307.830078,2162.149902,9495838
2014-11-04,2248.439941,2324.800049,2248.439941,2248.439941,2106.508789,27127649
2014-11-05,2150.860107,2256.919922,2142.379883,2150.860107,2015.088501,39462256
2014-11-06,2112.679932,2172.070068,2104.199951,2112.679932,1979.318604,33138965
2014-11-07,2078.739990,2112.679932,2066.020020,2078.739990,1947.520996,19665127
2014-11-10,2133.889893,2159.350098,2091.469971,2133.889893,1999.189819,25507903
2014-11-11,2189.040039,2206.010010,2133.889893,2189.040039,2050.858154,36647413
2014-11-12,2150.860107,2206.010010,2150.860107,2150.860107,2015.088501,27762206
2014-11-13,2155.100098,2172.070068,2125.409912,2155.100098,2019.060913,20306166
2014-11-14,2163.590088,2201.770020,2146.620117,2163.590088,2027.014893,23628631
2014-11-17,2163.590088,2231.469971,2167.830078,2206.010010,2066.757324,55519580
2014-11-18,2282.370117,2295.100098,2231.469971,2282.370117,2138.297119,82563077
2014-11-19,2286.620117,2324.800049,2261.159912,2286.620117,2142.278809,70214445
2014-11-20,2261.159912,2286.620117,2248.439941,2261.159912,2118.425781,15126350
2014-11-21,2295.100098,2299.340088,2252.679932,2295.100098,2150.223877,18018862
2014-11-24,2354.489990,2379.949951,2303.590088,2354.489990,2205.864258,59505005
2014-11-25,2350.250000,2367.219971,2337.530029,2350.250000,2201.892090,23726454
2014-11-26,2346.010010,2358.739990,2316.310059,2346.010010,2197.919922,21740990
2014-11-27,2341.770020,2358.739990,2337.530029,2341.770020,2193.947510,8381475
2014-11-28,2358.739990,2384.189941,2324.800049,2358.739990,2209.846191,24016035
2014-12-01,2358.739990,2430.860107,2358.739990,2401.159912,2249.588379,61397243
2014-12-02,2401.159912,2452.070068,2401.159912,2413.889893,2261.514648,57231020
2014-12-03,2413.889893,2545.399902,2384.189941,2528.429932,2368.824707,137919421
2014-12-04,2532.669922,2617.520020,2528.429932,2570.850098,2408.567139,83438303
2014-12-05,2545.399902,2604.790039,2545.399902,2575.100098,2412.548584,27220523
2014-12-08,2583.580078,2596.310059,2486.010010,2498.729980,2340.999512,36045503
2014-12-09,2473.280029,2553.879883,2464.790039,2515.699951,2356.898193,29882502
2014-12-10,2515.699951,2583.580078,2515.699951,2579.340088,2416.520996,41247241
2014-12-11,2570.850098,2630.250000,2553.879883,2609.030029,2444.336670,48905529
2014-12-12,2621.760010,2634.489990,2583.580078,2613.280029,2448.318359,31376963
2014-12-15,2587.820068,2604.790039,2553.879883,2570.850098,2408.567139,25543615
2014-12-16,2528.429932,2532.669922,2447.830078,2464.790039,2309.201660,45385649
2014-12-17,2464.790039,2494.489990,2447.830078,2452.070068,2297.284668,20266211
2014-12-18,2502.979980,2532.669922,2490.250000,2519.949951,2360.879883,31607261
2014-12-19,2545.399902,2579.340088,2536.909912,2553.879883,2392.667969,29777371
2014-12-22,2579.340088,2587.820068,2536.909912,2545.399902,2384.723389,9729318
2014-12-23,2549.639893,2651.459961,2536.909912,2638.729980,2472.162109,82835922
2014-12-24,2642.969971,2757.520020,2642.969971,2753.270020,2579.471924,77586333
2014-12-29,2766.000000,2969.629883,2766.000000,2961.149902,2774.229248,108981093
2014-12-30,2969.629883,3075.689941,2901.760010,2952.659912,2766.275635,96676540
2015-01-02,2952.659912,3041.750000,2944.179932,3033.270020,2841.796875,39706108
2015-01-05,3012.060059,3012.060059,2889.030029,2901.760010,2718.588379,43739620
2015-01-06,2880.540039,2952.659912,2816.909912,2935.689941,2750.376465,53212005
2015-01-07,2935.689941,3041.750000,2935.689941,3033.270020,2841.796875,45694088
2015-01-08,3050.239990,3118.110107,3045.989990,3058.719971,2865.640381,57369623
2015-01-09,3075.689941,3101.139893,3007.810059,3020.540039,2829.870605,34877514
2015-01-12,3020.540039,3058.719971,2978.120117,3041.750000,2849.741943,14543180
2015-01-13,3029.030029,3067.209961,3024.780029,3033.270020,2841.796875,10614680
2015-01-14,3041.750000,3054.479980,2914.479980,2939.939941,2754.358154,25569308
2015-01-15,2995.090088,3007.810059,2931.449951,2995.090088,2806.027100,20027663
2015-01-16,2995.090088,3007.810059,2935.689941,2939.939941,2754.358154,13375779
2015-01-19,2948.419922,3003.570068,2948.419922,2956.909912,2770.256836,9081326
2015-01-20,2969.629883,3033.270020,2935.689941,3029.030029,2837.824707,24867807
2015-01-21,3041.750000,3062.959961,2986.600098,3012.060059,2821.925781,26588677
2015-01-22,3037.510010,3101.139893,3007.810059,3092.659912,2897.437988,40067819
2015-01-23,3118.110107,3202.959961,3118.110107,3130.840088,2933.208008,47557450
2015-01-26,3118.110107,3160.540039,3020.540039,3037.510010,2845.769531,41105220
2015-01-27,3062.959961,3088.419922,3029.030029,3079.929932,2885.511719,25670432
2015-01-28,3071.449951,3109.629883,3062.959961,3088.419922,2893.465576,11008450
2015-01-29,3075.689941,3139.330078,3075.689941,3135.080078,2937.180420,21693492
2015-01-30,3147.810059,3207.199951,3135.080078,3135.080078,2937.180420,62146595
2015-02-02,3118.110107,3173.260010,3113.870117,3160.540039,2961.032959,17658330
2015-02-03,3164.780029,3266.600098,3164.780029,3224.169922,3020.646484,46232942
2015-02-04,3253.870117,3283.570068,2884.790039,2893.270020,2710.634277,141509074
2015-02-05,2986.600098,3135.080078,2969.629883,2995.090088,2806.027100,110211666
2015-02-06,3020.540039,3045.989990,2982.360107,2986.600098,2798.072998,22969677
2015-02-09,2990.840088,3012.060059,2927.209961,2965.389893,2778.201660,18046913
2015-02-10,2973.870117,2973.870117,2922.969971,2944.179932,2758.330566,14315946
2015-02-11,2986.600098,3029.030029,2969.629883,2969.629883,2782.174072,21697028
2015-02-12,2986.600098,2999.330078,2944.179932,2944.179932,2758.330566,12382929
2015-02-13,2978.120117,2986.600098,2910.239990,2914.479980,2730.505615,19387213
2015-02-16,2927.209961,2935.689941,2825.389893,2850.850098,2670.892090,19258275
2015-02-17,2850.850098,2906.000000,2838.120117,2855.090088,2674.864502,12498668
2015-02-18,2884.790039,2914.479980,2872.060059,2893.270020,2710.634277,20986098
2015-02-20,2893.270020,2982.360107,2893.270020,2961.149902,2774.229248,28403598
2015-02-23,2978.120117,3003.570068,2935.689941,2944.179932,2758.330566,37380265
2015-02-24,2944.179932,2973.870117,2935.689941,2944.179932,2758.330566,13207594
2015-02-25,2969.629883,2973.870117,2910.239990,2918.719971,2734.478027,26782320
2015-02-26,2867.820068,2927.209961,2867.820068,2918.719971,2734.478027,18233249
2015-02-27,2922.969971,2927.209961,2897.510010,2918.719971,2734.478027,6472619
2015-03-02,2910.239990,2948.419922,2884.790039,2889.030029,2706.662109,11515718
2015-03-03,2906.000000,2910.239990,2846.600098,2850.850098,2670.892090,18974233
2015-03-04,2850.850098,2880.540039,2766.000000,2804.179932,2627.168213,22985942
2015-03-05,2791.449951,2816.909912,2778.729980,2791.449951,2615.241699,10184375
2015-03-06,2799.939941,2812.669922,2766.000000,2770.239990,2595.370605,7735486
2015-03-09,2770.239990,2770.239990,2698.120117,2706.610107,2535.757080,16589696
2015-03-10,2706.610107,2753.270020,2664.179932,2723.580078,2551.656006,21253522
2015-03-11,2689.639893,2706.610107,2592.060059,2626.000000,2460.235840,34065696
2015-03-12,2647.219971,2685.399902,2621.760010,2651.459961,2484.088379,15466375
2015-03-13,2693.879883,2702.370117,2617.520020,2638.729980,2472.162109,9343563
2015-03-16,2630.250000,2642.969971,2604.790039,2604.790039,2440.364502,7823880
2015-03-17,2617.520020,2681.149902,2604.790039,2681.149902,2511.904297,14478003
2015-03-18,2681.149902,2736.300049,2638.729980,2727.820068,2555.628174,22845924
2015-03-19,2757.520020,2787.209961,2753.270020,2757.520020,2583.453613,20972898
2015-03-20,2749.030029,2791.449951,2732.060059,2782.969971,2607.296875,12083919
2015-03-23,2799.939941,2812.669922,2732.060059,2732.060059,2559.600830,13973800
2015-03-24,2723.580078,2744.790039,2685.399902,2685.399902,2515.885742,11894637
2015-03-25,2681.149902,2681.149902,2617.520020,2634.489990,2468.189697,9412394
2015-03-26,2626.000000,2651.459961,2549.639893,2566.610107,2404.594727,14860222
2015-03-27,2587.820068,2604.790039,2536.909912,2558.129883,2396.649902,13972385
2015-03-30,2596.310059,2604.790039,2558.129883,2579.340088,2450.996338,20589147
2015-03-31,2604.790039,2621.760010,2592.060059,2592.060059,2463.083252,15123050
2015-04-01,2592.060059,2596.310059,2541.159912,2575.100098,2446.967285,14751202
2015-04-02,2570.850098,2579.340088,2477.520020,2498.729980,2374.397217,21918133
2015-04-06,2498.729980,2515.699951,2435.100098,2435.100098,2313.933350,18035598
2015-04-07,2447.830078,2630.250000,2443.580078,2630.250000,2499.372803,33745943
2015-04-08,2634.489990,2698.120117,2583.580078,2651.459961,2519.527344,47310887
2015-04-09,2659.939941,2681.149902,2626.000000,2651.459961,2519.527344,14766406
2015-04-10,2664.179932,2664.179932,2596.310059,2609.030029,2479.208740,13031629
2015-04-13,2566.610107,2613.280029,2562.370117,2566.610107,2438.899658,7560464
2015-04-14,2566.610107,2583.580078,2536.909912,2545.399902,2418.745117,5183470
2015-04-15,2579.340088,2621.760010,2519.949951,2579.340088,2450.996338,11191839
2015-04-16,2600.550049,2626.000000,2570.850098,2596.310059,2467.121826,10468299
2015-04-17,2604.790039,2664.179932,2596.310059,2651.459961,2519.527344,15978475
2015-04-20,2630.250000,2668.429932,2617.520020,2659.939941,2527.585449,7981459
2015-04-21,2659.939941,2685.399902,2642.969971,2668.429932,2535.652832,13930899
2015-04-22,2668.429932,2681.149902,2609.030029,2609.030029,2479.208740,11158014
2015-04-23,2613.280029,2647.219971,2575.100098,2579.340088,2450.996338,12100773
2015-04-24,2579.340088,2609.030029,2524.189941,2524.189941,2398.590332,17995526
2015-04-27,2528.429932,2541.159912,2333.280029,2333.280029,2217.179688,23608830
2015-04-28,2375.709961,2430.860107,2273.889893,2409.639893,2289.739990,13001575
2015-04-29,2426.610107,2439.340088,2307.830078,2384.189941,2265.556152,13397466
2015-04-30,2362.979980,2413.889893,2307.830078,2346.010010,2229.276367,9308323
2015-05-04,2290.860107,2354.489990,2256.919922,2278.129883,2164.773926,7837788
2015-05-05,2290.860107,2324.800049,2239.949951,2278.129883,2164.773926,18222878
2015-05-06,2286.620117,2375.709961,2269.649902,2375.709961,2257.498291,13494346
2015-05-07,2367.219971,2481.760010,2337.530029,2396.919922,2277.652832,25657350
2015-05-08,2396.919922,2473.280029,2396.919922,2460.550049,2338.116943,15343683
2015-05-11,2477.520020,2494.489990,2422.370117,2422.370117,2301.836914,8053943
2015-05-12,2418.129883,2435.100098,2401.159912,2401.159912,2281.682129,7587218
2015-05-13,2375.709961,2375.709961,2290.860107,2312.070068,2197.025146,22498710
2015-05-15,2329.040039,2333.280029,2303.590088,2320.560059,2205.092773,3326944
2015-05-18,2329.040039,2362.979980,2320.560059,2324.800049,2209.121582,6849534
2015-05-19,2329.040039,2384.189941,2273.889893,2375.709961,2257.498291,14092602
2015-05-20,2384.189941,2430.860107,2337.530029,2396.919922,2277.652832,19152555
2015-05-21,2413.889893,2422.370117,2367.219971,2371.459961,2253.459961,16206062
